SKU,Tamanho Pedido,Loja,Data da Venda,Código Cliente
HL1023,2,Rio de Janeiro,"2021-04-18 00:00:00,000",362
HL1018,2,Rio de Janeiro,"2021-04-21 00:00:00,000",134
HL1001,2,Rio de Janeiro,"2021-04-25 00:00:00,000",76
HL1005,2,Rio de Janeiro,"2021-04-27 00:00:00,000",3
HL1001,2,Rio de Janeiro,"2021-05-01 00:00:00,000",28
HL1023,2,Rio de Janeiro,"2021-05-03 00:00:00,000",545
HL1008,2,Rio de Janeiro,"2021-05-03 00:00:00,000",362
HL1009,2,Rio de Janeiro,"2021-05-03 00:00:00,000",362
HL1023,2,Rio de Janeiro,"2021-05-05 00:00:00,000",545
HL1008,2,Rio de Janeiro,"2021-05-11 00:00:00,000",20
HL1005,2,Rio de Janeiro,"2021-05-16 00:00:00,000",76
HL1007,2,Rio de Janeiro,"2021-05-21 00:00:00,000",28
HL1013,2,Rio de Janeiro,"2021-05-23 00:00:00,000",148
HL1023,2,Rio de Janeiro,"2021-05-26 00:00:00,000",99
HL1008,2,Rio de Janeiro,"2021-05-29 00:00:00,000",558
HL1008,2,Rio de Janeiro,"2021-06-02 00:00:00,000",76
HL1024,2,Rio de Janeiro,"2021-06-03 00:00:00,000",155
HL1015,2,Rio de Janeiro,"2021-06-07 00:00:00,000",817
HL1012,2,Rio de Janeiro,"2021-06-08 00:00:00,000",817
HL1021,2,Rio de Janeiro,"2021-06-13 00:00:00,000",545
HL1010,2,Rio de Janeiro,"2021-06-14 00:00:00,000",572
HL1013,2,Rio de Janeiro,"2021-06-23 00:00:00,000",248
HL1009,2,Rio de Janeiro,"2021-06-27 00:00:00,000",476
HL1007,2,Rio de Janeiro,"2021-06-27 00:00:00,000",788
HL1014,2,Rio de Janeiro,"2021-07-02 00:00:00,000",325
HL1020,2,Rio de Janeiro,"2021-07-04 00:00:00,000",744
HL1001,2,Rio de Janeiro,"2021-07-05 00:00:00,000",298
HL1009,2,Rio de Janeiro,"2021-07-05 00:00:00,000",499
HL1012,2,Rio de Janeiro,"2021-07-06 00:00:00,000",589
HL1008,2,Rio de Janeiro,"2021-07-08 00:00:00,000",531
HL1007,2,Rio de Janeiro,"2021-07-11 00:00:00,000",148
HL1008,2,Rio de Janeiro,"2021-07-11 00:00:00,000",195
HL1007,2,Rio de Janeiro,"2021-07-12 00:00:00,000",652
HL1005,2,Rio de Janeiro,"2021-07-15 00:00:00,000",570
HL1003,2,Rio de Janeiro,"2021-07-18 00:00:00,000",558
HL1023,2,Rio de Janeiro,"2021-07-19 00:00:00,000",377
HL1024,2,Rio de Janeiro,"2021-07-19 00:00:00,000",259
HL1015,2,Rio de Janeiro,"2021-07-23 00:00:00,000",44
HL1023,2,Rio de Janeiro,"2021-07-24 00:00:00,000",570
HL1005,2,Rio de Janeiro,"2021-07-25 00:00:00,000",298
HL1009,2,Rio de Janeiro,"2021-07-25 00:00:00,000",407
HL1021,2,Rio de Janeiro,"2021-07-26 00:00:00,000",248
HL1009,2,Rio de Janeiro,"2021-07-30 00:00:00,000",11
HL1013,2,Rio de Janeiro,"2021-07-31 00:00:00,000",20
HL1018,2,Rio de Janeiro,"2021-08-02 00:00:00,000",29
HL1018,2,Rio de Janeiro,"2021-08-04 00:00:00,000",405
HL1002,2,Rio de Janeiro,"2021-08-04 00:00:00,000",155
HL1005,2,Rio de Janeiro,"2021-08-08 00:00:00,000",99
HL1009,2,Rio de Janeiro,"2021-08-13 00:00:00,000",694
HL1009,2,Rio de Janeiro,"2021-08-14 00:00:00,000",298
HL1015,2,Rio de Janeiro,"2021-08-17 00:00:00,000",744
HL1008,2,Rio de Janeiro,"2021-08-23 00:00:00,000",407
HL1012,2,Rio de Janeiro,"2021-08-25 00:00:00,000",99
HL1021,2,Rio de Janeiro,"2021-08-27 00:00:00,000",407
HL1006,2,Rio de Janeiro,"2021-08-27 00:00:00,000",545
HL1008,2,Rio de Janeiro,"2021-08-28 00:00:00,000",374
HL1024,2,Rio de Janeiro,"2021-08-31 00:00:00,000",476
HL1012,2,Rio de Janeiro,"2021-09-01 00:00:00,000",326
HL1019,2,Rio de Janeiro,"2021-09-01 00:00:00,000",572
HL1013,2,Rio de Janeiro,"2021-09-02 00:00:00,000",531
HL1023,2,Rio de Janeiro,"2021-09-03 00:00:00,000",407
HL1018,2,Rio de Janeiro,"2021-09-08 00:00:00,000",331
HL1012,2,Rio de Janeiro,"2021-09-08 00:00:00,000",694
HL1024,2,Rio de Janeiro,"2021-09-15 00:00:00,000",571
HL1021,2,Rio de Janeiro,"2021-09-16 00:00:00,000",694
HL1023,2,Rio de Janeiro,"2021-09-18 00:00:00,000",336
HL1009,2,Rio de Janeiro,"2021-09-19 00:00:00,000",771
HL1005,2,Rio de Janeiro,"2021-09-20 00:00:00,000",531
HL1014,2,Rio de Janeiro,"2021-09-21 00:00:00,000",325
HL1004,2,Rio de Janeiro,"2021-09-21 00:00:00,000",652
HL1008,2,Rio de Janeiro,"2021-09-23 00:00:00,000",325
HL1005,2,Rio de Janeiro,"2021-09-25 00:00:00,000",476
HL1005,2,Rio de Janeiro,"2021-09-25 00:00:00,000",443
HL1021,2,Rio de Janeiro,"2021-09-28 00:00:00,000",326
HL1020,2,Rio de Janeiro,"2021-09-28 00:00:00,000",331
HL1008,2,Rio de Janeiro,"2021-09-29 00:00:00,000",625
HL1010,2,Rio de Janeiro,"2021-09-30 00:00:00,000",92
HL1009,2,Rio de Janeiro,"2021-10-02 00:00:00,000",571
HL1022,2,Rio de Janeiro,"2021-10-04 00:00:00,000",558
HL1015,2,Rio de Janeiro,"2021-10-05 00:00:00,000",694
HL1021,2,Rio de Janeiro,"2021-10-07 00:00:00,000",652
HL1015,2,Rio de Janeiro,"2021-10-09 00:00:00,000",749
HL1006,2,Rio de Janeiro,"2021-10-11 00:00:00,000",407
HL1001,2,Rio de Janeiro,"2021-10-12 00:00:00,000",362
HL1010,2,Rio de Janeiro,"2021-10-15 00:00:00,000",377
HL1017,2,Rio de Janeiro,"2021-10-15 00:00:00,000",443
HL1001,2,Rio de Janeiro,"2021-10-18 00:00:00,000",462
HL1018,2,Rio de Janeiro,"2021-10-19 00:00:00,000",558
HL1008,2,Rio de Janeiro,"2021-10-26 00:00:00,000",744
HL1008,2,Rio de Janeiro,"2021-10-27 00:00:00,000",121
HL1019,2,Rio de Janeiro,"2021-10-29 00:00:00,000",134
HL1023,2,Rio de Janeiro,"2021-10-31 00:00:00,000",213
HL1001,2,Rio de Janeiro,"2021-11-01 00:00:00,000",226
HL1006,2,Rio de Janeiro,"2021-11-02 00:00:00,000",788
HL1005,2,Rio de Janeiro,"2021-11-03 00:00:00,000",407
HL1024,2,Rio de Janeiro,"2021-11-03 00:00:00,000",259
HL1007,2,Rio de Janeiro,"2021-11-04 00:00:00,000",326
HL1021,2,Rio de Janeiro,"2021-11-05 00:00:00,000",213
HL1021,2,Rio de Janeiro,"2021-11-08 00:00:00,000",744
HL1009,2,Rio de Janeiro,"2021-11-10 00:00:00,000",492
HL1008,2,Rio de Janeiro,"2021-11-11 00:00:00,000",76
HL1001,2,Rio de Janeiro,"2021-11-11 00:00:00,000",20
HL1003,2,Rio de Janeiro,"2021-11-15 00:00:00,000",248
HL1009,2,Rio de Janeiro,"2021-11-16 00:00:00,000",29
HL1023,2,Rio de Janeiro,"2021-11-19 00:00:00,000",52
HL1019,2,Rio de Janeiro,"2021-11-23 00:00:00,000",76
HL1023,2,Rio de Janeiro,"2021-11-24 00:00:00,000",570
HL1015,2,Rio de Janeiro,"2021-11-24 00:00:00,000",368
HL1024,2,Rio de Janeiro,"2021-11-26 00:00:00,000",195
HL1008,2,Rio de Janeiro,"2021-11-27 00:00:00,000",155
HL1007,2,Rio de Janeiro,"2021-11-27 00:00:00,000",492
HL1023,2,Rio de Janeiro,"2021-11-28 00:00:00,000",771
HL1024,2,Rio de Janeiro,"2021-11-28 00:00:00,000",443
HL1013,2,Rio de Janeiro,"2021-11-29 00:00:00,000",213
HL1009,2,Rio de Janeiro,"2021-12-01 00:00:00,000",571
HL1021,2,Rio de Janeiro,"2021-12-04 00:00:00,000",298
HL1014,2,Rio de Janeiro,"2021-12-05 00:00:00,000",492
HL1013,2,Rio de Janeiro,"2021-12-06 00:00:00,000",11
HL1002,2,Rio de Janeiro,"2021-12-07 00:00:00,000",625
HL1005,2,Rio de Janeiro,"2021-12-10 00:00:00,000",817
HL1006,2,Rio de Janeiro,"2021-12-10 00:00:00,000",531
HL1005,2,Rio de Janeiro,"2021-12-11 00:00:00,000",155
HL1009,2,Rio de Janeiro,"2021-12-12 00:00:00,000",788
HL1019,2,Rio de Janeiro,"2021-12-14 00:00:00,000",155
HL1015,2,Rio de Janeiro,"2021-12-15 00:00:00,000",589
HL1021,2,Rio de Janeiro,"2021-12-15 00:00:00,000",326
HL1011,2,Rio de Janeiro,"2021-12-19 00:00:00,000",213
HL1004,2,Rio de Janeiro,"2021-12-21 00:00:00,000",694
HL1007,2,Rio de Janeiro,"2021-12-22 00:00:00,000",148
HL1018,2,Rio de Janeiro,"2021-12-27 00:00:00,000",771
HL1003,2,Rio de Janeiro,"2021-12-27 00:00:00,000",570
HL1008,2,Rio de Janeiro,"2021-12-28 00:00:00,000",694
HL1005,2,Rio de Janeiro,"2021-12-28 00:00:00,000",44
HL1019,2,Rio de Janeiro,"2021-12-29 00:00:00,000",331
HL1015,2,Rio de Janeiro,"2021-12-29 00:00:00,000",499
HL1011,2,Rio de Janeiro,"2021-12-30 00:00:00,000",134
HL1007,2,Rio de Janeiro,"2022-01-01 00:00:00,000",476
HL1008,2,Rio de Janeiro,"2022-01-03 00:00:00,000",405
HL1005,2,Rio de Janeiro,"2022-01-04 00:00:00,000",694
HL1024,2,Rio de Janeiro,"2022-01-04 00:00:00,000",248
HL1023,2,Rio de Janeiro,"2022-01-05 00:00:00,000",107
HL1024,2,Rio de Janeiro,"2022-01-05 00:00:00,000",817
HL1020,2,Rio de Janeiro,"2022-01-06 00:00:00,000",571
HL1019,2,Rio de Janeiro,"2022-01-07 00:00:00,000",44
HL1023,2,Rio de Janeiro,"2022-01-08 00:00:00,000",326
HL1018,2,Rio de Janeiro,"2022-01-09 00:00:00,000",28
HL1005,2,Rio de Janeiro,"2022-01-09 00:00:00,000",570
HL1007,2,Rio de Janeiro,"2022-01-09 00:00:00,000",298
HL1023,2,Rio de Janeiro,"2022-01-10 00:00:00,000",336
HL1001,2,Rio de Janeiro,"2022-01-11 00:00:00,000",226
HL1018,2,Rio de Janeiro,"2022-01-13 00:00:00,000",407
HL1023,2,Rio de Janeiro,"2022-01-13 00:00:00,000",771
HL1005,2,Rio de Janeiro,"2022-01-14 00:00:00,000",407
HL1008,2,Rio de Janeiro,"2022-01-16 00:00:00,000",407
HL1010,2,Rio de Janeiro,"2022-01-17 00:00:00,000",336
HL1009,2,Rio de Janeiro,"2022-01-18 00:00:00,000",107
HL1011,2,Rio de Janeiro,"2022-01-19 00:00:00,000",545
HL1006,2,Rio de Janeiro,"2022-01-19 00:00:00,000",570
HL1015,2,Rio de Janeiro,"2022-01-20 00:00:00,000",817
HL1015,2,Rio de Janeiro,"2022-01-21 00:00:00,000",625
HL1007,2,Rio de Janeiro,"2022-01-21 00:00:00,000",749
HL1023,2,Rio de Janeiro,"2022-01-21 00:00:00,000",336
HL1002,2,Rio de Janeiro,"2022-01-22 00:00:00,000",148
HL1008,2,Rio de Janeiro,"2022-01-23 00:00:00,000",226
HL1008,2,Rio de Janeiro,"2022-01-24 00:00:00,000",771
HL1018,2,Rio de Janeiro,"2022-01-27 00:00:00,000",749
HL1001,2,Rio de Janeiro,"2022-01-29 00:00:00,000",29
HL1021,2,Rio de Janeiro,"2022-02-11 00:00:00,000",625
HL1023,2,Rio de Janeiro,"2022-02-15 00:00:00,000",195
HL1014,2,Rio de Janeiro,"2022-02-28 00:00:00,000",362
HL1015,2,Rio de Janeiro,"2022-03-01 00:00:00,000",125
HL1015,2,Rio de Janeiro,"2022-03-01 00:00:00,000",44
HL1005,2,Rio de Janeiro,"2022-03-02 00:00:00,000",326
HL1022,2,Rio de Janeiro,"2022-03-04 00:00:00,000",44
HL1009,2,Rio de Janeiro,"2022-03-05 00:00:00,000",537
HL1009,2,Rio de Janeiro,"2022-03-09 00:00:00,000",462
HL1001,2,Rio de Janeiro,"2022-03-09 00:00:00,000",572
HL1014,2,Rio de Janeiro,"2022-03-09 00:00:00,000",92
HL1015,2,Rio de Janeiro,"2022-03-10 00:00:00,000",284
HL1012,2,Rio de Janeiro,"2022-03-11 00:00:00,000",694
HL1018,2,Rio de Janeiro,"2022-03-12 00:00:00,000",76
HL1007,2,Rio de Janeiro,"2022-03-13 00:00:00,000",537
HL1024,2,Rio de Janeiro,"2022-03-15 00:00:00,000",374
HL1005,2,Rio de Janeiro,"2022-03-20 00:00:00,000",194
HL1017,2,Rio de Janeiro,"2022-03-28 00:00:00,000",558
HL1013,2,Rio de Janeiro,"2022-03-28 00:00:00,000",284
HL1019,2,Rio de Janeiro,"2022-03-28 00:00:00,000",625
HL1020,2,Rio de Janeiro,"2022-03-29 00:00:00,000",29
HL1020,2,Rio de Janeiro,"2022-03-31 00:00:00,000",492
HL1015,2,Rio de Janeiro,"2022-04-03 00:00:00,000",11
HL1010,2,Rio de Janeiro,"2022-04-03 00:00:00,000",298
HL1001,2,Rio de Janeiro,"2022-04-04 00:00:00,000",572
HL1023,2,Rio de Janeiro,"2022-04-04 00:00:00,000",213
HL1017,2,Rio de Janeiro,"2022-04-05 00:00:00,000",694
HL1005,2,Rio de Janeiro,"2022-04-05 00:00:00,000",99
HL1018,2,Rio de Janeiro,"2022-04-07 00:00:00,000",492
HL1001,2,Rio de Janeiro,"2022-04-07 00:00:00,000",195
HL1021,2,Rio de Janeiro,"2022-04-08 00:00:00,000",545
HL1021,2,Rio de Janeiro,"2022-04-08 00:00:00,000",336
HL1021,2,Rio de Janeiro,"2022-04-10 00:00:00,000",259
HL1001,2,Rio de Janeiro,"2022-04-11 00:00:00,000",694
HL1020,2,Rio de Janeiro,"2022-04-13 00:00:00,000",194
HL1007,2,Rio de Janeiro,"2022-04-14 00:00:00,000",107
HL1015,2,Rio de Janeiro,"2022-04-16 00:00:00,000",558
HL1010,2,Rio de Janeiro,"2022-04-18 00:00:00,000",572
HL1024,2,Rio de Janeiro,"2022-04-20 00:00:00,000",571
HL1003,2,Rio de Janeiro,"2022-04-20 00:00:00,000",589
HL1023,2,Rio de Janeiro,"2022-04-28 00:00:00,000",362
HL1002,2,Rio de Janeiro,"2022-04-29 00:00:00,000",52
HL1015,2,Rio de Janeiro,"2022-04-30 00:00:00,000",545
HL1024,2,Rio de Janeiro,"2022-04-30 00:00:00,000",377
HL1012,2,Rio de Janeiro,"2022-05-04 00:00:00,000",694
HL1015,2,Rio de Janeiro,"2022-05-08 00:00:00,000",374
HL1009,2,Rio de Janeiro,"2022-05-08 00:00:00,000",817
HL1015,2,Rio de Janeiro,"2022-05-10 00:00:00,000",259
HL1005,2,Rio de Janeiro,"2022-05-10 00:00:00,000",226
HL1012,2,Rio de Janeiro,"2022-05-11 00:00:00,000",99
HL1002,2,Rio de Janeiro,"2022-05-12 00:00:00,000",29
HL1007,2,Rio de Janeiro,"2022-05-12 00:00:00,000",52
HL1009,2,Rio de Janeiro,"2022-05-13 00:00:00,000",476
HL1023,2,Rio de Janeiro,"2022-05-15 00:00:00,000",405
HL1005,2,Rio de Janeiro,"2022-05-15 00:00:00,000",11
HL1015,2,Rio de Janeiro,"2022-05-22 00:00:00,000",744
HL1005,2,Rio de Janeiro,"2022-05-22 00:00:00,000",331
HL1005,2,Rio de Janeiro,"2022-05-23 00:00:00,000",362
HL1009,2,Rio de Janeiro,"2022-05-23 00:00:00,000",336
HL1002,2,Rio de Janeiro,"2022-05-24 00:00:00,000",194
HL1005,2,Rio de Janeiro,"2022-05-26 00:00:00,000",194
HL1023,2,Rio de Janeiro,"2022-05-27 00:00:00,000",573
HL1011,2,Rio de Janeiro,"2022-05-29 00:00:00,000",155
HL1009,2,Rio de Janeiro,"2022-05-31 00:00:00,000",362
HL1001,2,Rio de Janeiro,"2022-05-31 00:00:00,000",29
HL1001,2,Rio de Janeiro,"2022-06-02 00:00:00,000",52
HL1020,2,Rio de Janeiro,"2022-06-07 00:00:00,000",537
HL1003,2,Rio de Janeiro,"2022-06-09 00:00:00,000",29
HL1013,2,Rio de Janeiro,"2022-06-11 00:00:00,000",20
HL1018,2,Rio de Janeiro,"2022-06-17 00:00:00,000",368
HL1024,2,Rio de Janeiro,"2022-06-21 00:00:00,000",804
HL1014,2,Rio de Janeiro,"2022-06-23 00:00:00,000",788
HL1024,2,Rio de Janeiro,"2022-06-24 00:00:00,000",537
HL1015,2,Rio de Janeiro,"2022-06-26 00:00:00,000",284
HL1003,2,Rio de Janeiro,"2022-06-26 00:00:00,000",213
HL1009,2,Rio de Janeiro,"2022-07-01 00:00:00,000",20
HL1021,2,Rio de Janeiro,"2022-07-02 00:00:00,000",194
HL1015,2,Rio de Janeiro,"2022-07-03 00:00:00,000",652
HL1014,2,Rio de Janeiro,"2022-07-03 00:00:00,000",589
HL1016,2,Rio de Janeiro,"2022-07-04 00:00:00,000",462
HL1002,2,Rio de Janeiro,"2022-07-04 00:00:00,000",749
HL1005,2,Rio de Janeiro,"2022-07-04 00:00:00,000",804
HL1022,2,Rio de Janeiro,"2022-07-05 00:00:00,000",20
HL1005,2,Rio de Janeiro,"2022-07-06 00:00:00,000",125
HL1024,2,Rio de Janeiro,"2022-07-09 00:00:00,000",11
HL1001,2,Rio de Janeiro,"2022-07-09 00:00:00,000",744
HL1024,2,Rio de Janeiro,"2022-07-09 00:00:00,000",92
HL1018,2,Rio de Janeiro,"2022-07-11 00:00:00,000",134
HL1024,2,Rio de Janeiro,"2022-07-12 00:00:00,000",652
HL1001,2,Rio de Janeiro,"2022-07-12 00:00:00,000",3
HL1018,2,Rio de Janeiro,"2022-07-14 00:00:00,000",362
HL1013,2,Rio de Janeiro,"2022-07-14 00:00:00,000",374
HL1021,2,Rio de Janeiro,"2022-07-15 00:00:00,000",771
HL1010,2,Rio de Janeiro,"2022-07-16 00:00:00,000",134
HL1010,2,Rio de Janeiro,"2022-07-17 00:00:00,000",589
HL1002,2,Rio de Janeiro,"2022-07-17 00:00:00,000",125
HL1018,2,Rio de Janeiro,"2022-07-17 00:00:00,000",558
HL1005,2,Rio de Janeiro,"2022-07-18 00:00:00,000",248
HL1006,2,Rio de Janeiro,"2022-07-19 00:00:00,000",284
HL1007,2,Rio de Janeiro,"2022-07-20 00:00:00,000",259
HL1020,2,Rio de Janeiro,"2022-07-21 00:00:00,000",694
HL1015,2,Rio de Janeiro,"2022-07-21 00:00:00,000",194
HL1015,2,Rio de Janeiro,"2022-07-22 00:00:00,000",336
HL1020,2,Rio de Janeiro,"2022-07-24 00:00:00,000",99
HL1018,2,Rio de Janeiro,"2022-07-25 00:00:00,000",817
HL1008,2,Rio de Janeiro,"2022-07-27 00:00:00,000",99
HL1023,2,Rio de Janeiro,"2022-07-27 00:00:00,000",336
HL1021,2,Rio de Janeiro,"2022-07-27 00:00:00,000",29
HL1021,2,Rio de Janeiro,"2022-07-27 00:00:00,000",28
HL1023,2,Rio de Janeiro,"2022-07-29 00:00:00,000",76
HL1007,2,Rio de Janeiro,"2022-07-30 00:00:00,000",213
HL1002,2,Rio de Janeiro,"2022-08-01 00:00:00,000",284
HL1013,2,Rio de Janeiro,"2022-08-01 00:00:00,000",374
HL1013,2,Rio de Janeiro,"2022-08-05 00:00:00,000",284
HL1007,2,Rio de Janeiro,"2022-08-06 00:00:00,000",476
HL1018,2,Rio de Janeiro,"2022-08-07 00:00:00,000",331
HL1001,2,Rio de Janeiro,"2022-08-12 00:00:00,000",405
HL1013,2,Rio de Janeiro,"2022-08-13 00:00:00,000",44
HL1003,2,Rio de Janeiro,"2022-08-14 00:00:00,000",771
HL1009,2,Rio de Janeiro,"2022-08-15 00:00:00,000",817
HL1015,2,Rio de Janeiro,"2022-08-19 00:00:00,000",52
HL1018,2,Rio de Janeiro,"2022-08-21 00:00:00,000",499
HL1009,2,Rio de Janeiro,"2022-08-25 00:00:00,000",121
HL1007,2,Rio de Janeiro,"2022-08-30 00:00:00,000",374
HL1013,2,Rio de Janeiro,"2022-09-01 00:00:00,000",248
HL1002,2,Rio de Janeiro,"2022-09-02 00:00:00,000",573
HL1002,2,Rio de Janeiro,"2022-09-02 00:00:00,000",558
HL1015,2,Rio de Janeiro,"2022-09-02 00:00:00,000",298
HL1003,2,Rio de Janeiro,"2022-09-02 00:00:00,000",558
HL1008,2,Rio de Janeiro,"2022-09-06 00:00:00,000",28
HL1010,2,Rio de Janeiro,"2022-09-07 00:00:00,000",213
HL1008,2,Rio de Janeiro,"2022-09-08 00:00:00,000",20
HL1004,2,Rio de Janeiro,"2022-09-09 00:00:00,000",499
HL1018,2,Rio de Janeiro,"2022-09-10 00:00:00,000",531
HL1008,2,Rio de Janeiro,"2022-09-10 00:00:00,000",589
HL1007,2,Rio de Janeiro,"2022-09-11 00:00:00,000",92
HL1001,2,Rio de Janeiro,"2022-09-14 00:00:00,000",107
HL1005,2,Rio de Janeiro,"2022-09-17 00:00:00,000",492
HL1019,2,Rio de Janeiro,"2022-09-17 00:00:00,000",213
HL1007,2,Rio de Janeiro,"2022-09-20 00:00:00,000",589
HL1001,2,Rio de Janeiro,"2022-09-22 00:00:00,000",788
HL1007,2,Rio de Janeiro,"2022-09-26 00:00:00,000",788
HL1005,2,Rio de Janeiro,"2022-09-29 00:00:00,000",492
HL1015,2,Rio de Janeiro,"2022-10-04 00:00:00,000",571
HL1001,2,Rio de Janeiro,"2022-10-14 00:00:00,000",499
HL1018,2,Rio de Janeiro,"2022-10-17 00:00:00,000",572
HL1020,2,Rio de Janeiro,"2022-10-24 00:00:00,000",226
HL1015,2,Rio de Janeiro,"2022-10-27 00:00:00,000",107
HL1015,2,Rio de Janeiro,"2022-10-29 00:00:00,000",589
HL1019,2,Rio de Janeiro,"2022-10-31 00:00:00,000",571
HL1009,2,Rio de Janeiro,"2022-10-31 00:00:00,000",407
HL1020,2,Rio de Janeiro,"2022-11-01 00:00:00,000",499
HL1020,2,Rio de Janeiro,"2022-11-02 00:00:00,000",694
HL1012,2,Rio de Janeiro,"2022-11-02 00:00:00,000",405
HL1001,2,Rio de Janeiro,"2022-11-02 00:00:00,000",284
HL1015,2,Rio de Janeiro,"2022-11-03 00:00:00,000",571
HL1023,2,Rio de Janeiro,"2022-11-03 00:00:00,000",213
HL1015,2,Rio de Janeiro,"2022-11-05 00:00:00,000",570
HL1008,2,Rio de Janeiro,"2022-11-06 00:00:00,000",545
HL1018,2,Rio de Janeiro,"2022-11-08 00:00:00,000",194
HL1005,2,Rio de Janeiro,"2022-11-08 00:00:00,000",259
HL1010,2,Rio de Janeiro,"2022-11-09 00:00:00,000",213
HL1012,2,Rio de Janeiro,"2022-11-09 00:00:00,000",298
HL1008,2,Rio de Janeiro,"2022-11-11 00:00:00,000",107
HL1021,2,Rio de Janeiro,"2022-11-11 00:00:00,000",570
HL1021,2,Rio de Janeiro,"2022-11-11 00:00:00,000",694
HL1001,2,Rio de Janeiro,"2022-11-12 00:00:00,000",571
HL1024,2,Rio de Janeiro,"2022-11-12 00:00:00,000",368
HL1003,2,Rio de Janeiro,"2022-11-13 00:00:00,000",226
HL1021,2,Rio de Janeiro,"2022-11-14 00:00:00,000",28
HL1010,2,Rio de Janeiro,"2022-11-14 00:00:00,000",44
HL1009,2,Rio de Janeiro,"2022-11-15 00:00:00,000",573
HL1007,2,Rio de Janeiro,"2022-11-17 00:00:00,000",29
HL1002,2,Rio de Janeiro,"2022-11-17 00:00:00,000",362
HL1005,2,Rio de Janeiro,"2022-11-17 00:00:00,000",331
HL1004,2,Rio de Janeiro,"2022-11-18 00:00:00,000",443
HL1023,2,Rio de Janeiro,"2022-11-19 00:00:00,000",121
HL1015,2,Rio de Janeiro,"2022-11-20 00:00:00,000",284
HL1015,2,Rio de Janeiro,"2022-11-23 00:00:00,000",625
HL1006,2,Rio de Janeiro,"2022-11-23 00:00:00,000",589
HL1015,2,Rio de Janeiro,"2022-11-23 00:00:00,000",558
HL1005,2,Rio de Janeiro,"2022-11-24 00:00:00,000",545
HL1003,2,Rio de Janeiro,"2022-11-25 00:00:00,000",476
HL1009,2,Rio de Janeiro,"2022-11-25 00:00:00,000",492
HL1003,2,Rio de Janeiro,"2022-11-25 00:00:00,000",589
HL1001,2,Rio de Janeiro,"2022-11-26 00:00:00,000",377
HL1013,2,Rio de Janeiro,"2022-11-27 00:00:00,000",652
HL1018,2,Rio de Janeiro,"2022-11-27 00:00:00,000",76
HL1013,2,Rio de Janeiro,"2022-11-28 00:00:00,000",298
HL1015,2,Rio de Janeiro,"2022-11-28 00:00:00,000",558
HL1015,2,Rio de Janeiro,"2022-11-28 00:00:00,000",259
HL1021,2,Rio de Janeiro,"2022-12-01 00:00:00,000",531
HL1021,2,Rio de Janeiro,"2022-12-02 00:00:00,000",570
HL1009,2,Rio de Janeiro,"2022-12-02 00:00:00,000",694
HL1007,2,Rio de Janeiro,"2022-12-03 00:00:00,000",545
HL1005,2,Rio de Janeiro,"2022-12-03 00:00:00,000",570
HL1014,2,Rio de Janeiro,"2022-12-04 00:00:00,000",531
HL1009,2,Rio de Janeiro,"2022-12-04 00:00:00,000",405
HL1009,2,Rio de Janeiro,"2022-12-05 00:00:00,000",298
HL1004,2,Rio de Janeiro,"2022-12-06 00:00:00,000",3
HL1008,2,Rio de Janeiro,"2022-12-08 00:00:00,000",694
HL1007,2,Rio de Janeiro,"2022-12-09 00:00:00,000",652
HL1007,2,Rio de Janeiro,"2022-12-09 00:00:00,000",362
HL1005,2,Rio de Janeiro,"2022-12-11 00:00:00,000",462
HL1009,2,Rio de Janeiro,"2022-12-13 00:00:00,000",3
HL1002,2,Rio de Janeiro,"2022-12-15 00:00:00,000",570
HL1018,2,Rio de Janeiro,"2022-12-18 00:00:00,000",259
HL1009,2,Rio de Janeiro,"2022-12-18 00:00:00,000",194
HL1001,2,Rio de Janeiro,"2022-12-18 00:00:00,000",570
HL1006,2,Rio de Janeiro,"2022-12-20 00:00:00,000",362
HL1021,2,Rio de Janeiro,"2022-12-21 00:00:00,000",572
HL1002,2,Rio de Janeiro,"2022-12-21 00:00:00,000",405
HL1012,2,Rio de Janeiro,"2022-12-22 00:00:00,000",545
HL1021,2,Rio de Janeiro,"2022-12-22 00:00:00,000",155
HL1004,2,Rio de Janeiro,"2022-12-25 00:00:00,000",694
HL1005,2,Rio de Janeiro,"2022-12-28 00:00:00,000",443
HL1007,2,Rio de Janeiro,"2022-12-28 00:00:00,000",804
HL1015,2,Rio de Janeiro,"2022-12-28 00:00:00,000",3
HL1021,2,Rio de Janeiro,"2022-12-29 00:00:00,000",76
HL1019,2,Rio de Janeiro,"2022-12-29 00:00:00,000",571
HL1008,1,Rio de Janeiro,"2020-01-01 00:00:00,000",374
HL1008,1,Rio de Janeiro,"2020-01-02 00:00:00,000",589
HL1001,1,Rio de Janeiro,"2020-01-03 00:00:00,000",125
HL1009,1,Rio de Janeiro,"2020-01-03 00:00:00,000",76
HL1018,1,Rio de Janeiro,"2020-01-08 00:00:00,000",804
HL1005,1,Rio de Janeiro,"2020-01-09 00:00:00,000",92
HL1014,1,Rio de Janeiro,"2020-01-13 00:00:00,000",625
HL1021,1,Rio de Janeiro,"2020-01-14 00:00:00,000",3
HL1002,1,Rio de Janeiro,"2020-01-14 00:00:00,000",29
HL1001,1,Rio de Janeiro,"2020-01-18 00:00:00,000",694
HL1020,1,Rio de Janeiro,"2020-01-19 00:00:00,000",259
HL1007,1,Rio de Janeiro,"2020-01-28 00:00:00,000",476
